Titles,Dates,Sources
Phát đạn hận tình của người yêu đơn phương,"Thứ ba, 27/10/2020, 00:05 (GMT+7)",https://vnexpress.net/phat-dan-han-tinh-cua-nguoi-yeu-don-phuong-4182524.html
Quy định thưởng cho người lao động theo luật mới,"Thứ ba, 27/10/2020, 10:14 (GMT+7)",https://vnexpress.net/quy-dinh-thuong-cho-nguoi-lao-dong-theo-luat-moi-4182724.html
Bắn chết người không cho quay video,"Thứ hai, 26/10/2020, 22:03 (GMT+7)",https://vnexpress.net/ban-chet-nguoi-khong-cho-quay-video-4182514.html
"Cựu sếp BIDV than bị ông Trần Bắc Hà đe doạ, gây sức ép","Thứ hai, 26/10/2020, 20:45 (GMT+7)",https://vnexpress.net/cuu-sep-bidv-than-bi-ong-tran-bac-ha-de-doa-gay-suc-ep-4182516.html
Giám đốc bán 5 dự án 'ma' ở Sài Gòn bị bắt,"Thứ hai, 26/10/2020, 20:44 (GMT+7)",https://vnexpress.net/giam-doc-ban-5-du-an-ma-o-sai-gon-bi-bat-4182531.html
Đại biểu nghi ngại doanh nghiệp câu kết nâng giá thiết bị y tế,"Thứ hai, 26/10/2020, 20:19 (GMT+7)",https://vnexpress.net/dai-bieu-nghi-ngai-doanh-nghiep-cau-ket-nang-gia-thiet-bi-y-te-4182267.html
"Người ở nhờ vay nợ, gia chủ bị tạt sơn khắp nhà","Thứ hai, 26/10/2020, 19:59 (GMT+7)",https://vnexpress.net/nguoi-o-nho-vay-no-gia-chu-bi-tat-son-khap-nha-4182509.html
Đưa phụ nữ vượt biên sang Trung Quốc lấy chồng,"Thứ hai, 26/10/2020, 19:18 (GMT+7)",https://vnexpress.net/dua-phu-nu-vuot-bien-sang-trung-quoc-lay-chong-4182501.html
Nổ súng bắt cán bộ y tế người Lào buôn ma túy,"Thứ hai, 26/10/2020, 17:53 (GMT+7)",https://vnexpress.net/no-sung-bat-can-bo-y-te-nguoi-lao-buon-ma-tuy-4182349.html
Kẻ bịt mặt chém ông lão 71 tuổi,"Thứ hai, 26/10/2020, 17:38 (GMT+7)",https://vnexpress.net/ke-bit-mat-chem-ong-lao-71-tuoi-4182323.html
Bị 'bắt cóc' vì món nợ của mẹ,"Thứ hai, 26/10/2020, 17:32 (GMT+7)",https://vnexpress.net/bi-bat-coc-vi-mon-no-cua-me-4182453.html
'Số vụ án phát hiện chưa phản ánh đúng thực trạng tham nhũng',"Thứ hai, 26/10/2020, 17:19 (GMT+7)",https://vnexpress.net/so-vu-an-phat-hien-chua-phan-anh-dung-thuc-trang-tham-nhung-4182268.html
Con trai ông Trần Bắc Hà bị điều tra dấu hiệu rửa tiền,"Thứ hai, 26/10/2020, 16:56 (GMT+7)",https://vnexpress.net/con-trai-ong-tran-bac-ha-bi-dieu-tra-dau-hieu-rua-tien-4181861.html
Vờ mua hàng để bé trai trộm điện thoại,"Thứ hai, 26/10/2020, 16:14 (GMT+7)",https://vnexpress.net/vo-mua-hang-de-be-trai-trom-dien-thoai-4182400.html
Nghi phạm lừa tiền gia đình nạn nhân Rào Trăng 3 bị khởi tố,"Thứ hai, 26/10/2020, 14:28 (GMT+7)",https://vnexpress.net/nghi-pham-lua-tien-gia-dinh-nan-nhan-rao-trang-3-bi-khoi-to-4182207.html
Ông Đinh La Thăng 'chịu trách nhiệm chính' về thiệt hại 725 tỷ đồng,"Thứ hai, 26/10/2020, 12:47 (GMT+7)",https://vnexpress.net/ong-dinh-la-thang-chiu-trach-nhiem-chinh-ve-thiet-hai-725-ty-dong-4182233.html
Án hình sự giảm gần 3%,"Thứ hai, 26/10/2020, 11:16 (GMT+7)",https://vnexpress.net/an-hinh-su-giam-gan-3-4182175.html
Hai cựu phó tổng BIDV hầu toà trong vụ ông Trần Bắc Hà,"Thứ hai, 26/10/2020, 07:56 (GMT+7)",https://vnexpress.net/hai-cuu-pho-tong-bidv-hau-toa-trong-vu-ong-tran-bac-ha-4181939.html
Bày khổ nhục kế tìm kẻ giết em gái,"Thứ hai, 26/10/2020, 00:00 (GMT+7)",https://vnexpress.net/bay-kho-nhuc-ke-tim-ke-giet-em-gai-4181951.html
Quy định trả lương theo luật mới,"Thứ hai, 26/10/2020, 11:21 (GMT+7)",https://vnexpress.net/quy-dinh-tra-luong-theo-luat-moi-4181947.html
Cướp giả gái khống chế chủ cửa hàng,"Chủ nhật, 25/10/2020, 19:37 (GMT+7)",https://vnexpress.net/cuop-gia-gai-khong-che-chu-cua-hang-4181925.html
Gần 100 người phê ma tuý trong karaoke ở Sài Gòn,"Chủ nhật, 25/10/2020, 18:30 (GMT+7)",https://vnexpress.net/gan-100-nguoi-phe-ma-tuy-trong-karaoke-o-sai-gon-4181908.html
"Vây bắt cướp, 2 người bị thương","Chủ nhật, 25/10/2020, 18:08 (GMT+7)",https://vnexpress.net/vay-bat-cuop-2-nguoi-bi-thuong-4181896.html
Ông Trần Bắc Hà gây sức ép trong vụ án cho vay trái quy định,"Chủ nhật, 25/10/2020, 16:02 (GMT+7)",https://vnexpress.net/ong-tran-bac-ha-gay-suc-ep-trong-vu-an-cho-vay-trai-quy-dinh-4181776.html
Khách hành hương núi Sam bị cưỡng đoạt tiền,"Chủ nhật, 25/10/2020, 12:12 (GMT+7)",https://vnexpress.net/khach-hanh-huong-nui-sam-bi-cuong-doat-tien-4181833.html
Làm gì khi người thân phạm tội?,"Chủ nhật, 25/10/2020, 08:44 (GMT+7)",https://vnexpress.net/lam-gi-khi-nguoi-than-pham-toi-4178681.html
Xét xử lưu động giám đốc giơ súng doạ tài xế,"Thứ bảy, 24/10/2020, 20:27 (GMT+7)",https://vnexpress.net/xet-xu-luu-dong-giam-doc-gio-sung-doa-tai-xe-4181657.html
Sắp xét xử vụ ông Trần Bắc Hà thao túng vay 3.100 tỷ đồng,"Thứ bảy, 24/10/2020, 17:36 (GMT+7)",https://vnexpress.net/sap-xet-xu-vu-ong-tran-bac-ha-thao-tung-vay-3-100-ty-dong-4181618.html
Căn cứ pháp lý khi cá nhân tham gia cứu trợ?,"Thứ bảy, 24/10/2020, 15:02 (GMT+7)",https://vnexpress.net/can-cu-phap-ly-khi-ca-nhan-tham-gia-cuu-tro-4181606.html
Nạn trộm cắp bộ trung hòa khí thải của ôtô,"Thứ bảy, 24/10/2020, 15:00 (GMT+7)",https://vnexpress.net/nan-trom-cap-bo-trung-hoa-khi-thai-cua-oto-4181586.html
Nghi can lừa tiền gia đình nạn nhân Rào Trăng 3 bị bắt,"Thứ bảy, 24/10/2020, 11:59 (GMT+7)",https://vnexpress.net/nghi-can-lua-tien-gia-dinh-nan-nhan-rao-trang-3-bi-bat-4181555.html
'Thánh địa mèo'- nơi giúp phạm nhân hoàn lương,"Thứ bảy, 24/10/2020, 07:33 (GMT+7)",https://vnexpress.net/thanh-dia-meo-noi-giup-pham-nhan-hoan-luong-4181389.html
Quy trình đình công hợp pháp theo Bộ luật Lao động mới,"Thứ bảy, 24/10/2020, 00:00 (GMT+7)",https://vnexpress.net/quy-trinh-dinh-cong-hop-phap-theo-bo-luat-lao-dong-moi-4181358.html
Cuộc chiến đòi tiền hỗ trợ Covid-19 của phạm nhân Mỹ,"Thứ bảy, 24/10/2020, 00:00 (GMT+7)",https://vnexpress.net/cuoc-chien-doi-tien-ho-tro-covid-19-cua-pham-nhan-my-4181283.html
Cẩn trọng khi tìm việc làm qua app,"Thứ bảy, 24/10/2020, 00:00 (GMT+7)",https://vnexpress.net/can-trong-khi-tim-viec-lam-qua-app-4177691.html
10.000 viên ma túy từ châu Âu về Việt Nam,"Thứ sáu, 23/10/2020, 21:15 (GMT+7)",https://vnexpress.net/10-000-vien-ma-tuy-tu-chau-au-ve-viet-nam-4181378.html
Nghi can cướp cửa hàng tiện lợi bị bắt,"Thứ sáu, 23/10/2020, 17:10 (GMT+7)",https://vnexpress.net/nghi-can-cuop-cua-hang-tien-loi-bi-bat-4181334.html
Sòng poker tại biệt thự ven sông,"Thứ sáu, 23/10/2020, 17:08 (GMT+7)",https://vnexpress.net/song-poker-tai-biet-thu-ven-song-4181312.html
Lừa tiền mua căn hộ của 90 người,"Thứ sáu, 23/10/2020, 17:02 (GMT+7)",https://vnexpress.net/lua-tien-mua-can-ho-cua-90-nguoi-4181353.html
42 tháng tù cho bị cáo trốn khỏi tòa án,"Thứ sáu, 23/10/2020, 15:19 (GMT+7)",https://vnexpress.net/42-thang-tu-cho-bi-cao-tron-khoi-toa-an-4181235.html
Thêm nhà báo bị bắt trong vụ tống tiền doanh nghiệp,"Thứ sáu, 23/10/2020, 11:38 (GMT+7)",https://vnexpress.net/them-nha-bao-bi-bat-trong-vu-tong-tien-doanh-nghiep-4181085.html
Bị bắt oan vì cho dùng nhờ wifi,"Thứ sáu, 23/10/2020, 10:53 (GMT+7)",https://vnexpress.net/bi-bat-oan-vi-cho-dung-nho-wifi-4181031.html
Đôi vợ chồng sập bẫy giang hồ,"Thứ sáu, 23/10/2020, 10:33 (GMT+7)",https://vnexpress.net/doi-vo-chong-sap-bay-giang-ho-4180990.html
Bắt cóc 'con nợ' đòi một tỷ đồng,"Thứ sáu, 23/10/2020, 09:23 (GMT+7)",https://vnexpress.net/bat-coc-con-no-doi-mot-ty-dong-4180944.html
Cô gái con nhà võ dùng mưu thoát hiểm,"Thứ sáu, 23/10/2020, 00:03 (GMT+7)",https://vnexpress.net/co-gai-con-nha-vo-dung-muu-thoat-hiem-4180813.html
Thêm 3 quyền mới cho người lao động,"Thứ sáu, 23/10/2020, 00:00 (GMT+7)",https://vnexpress.net/them-3-quyen-moi-cho-nguoi-lao-dong-4180538.html
